"season","page_id","action_number","team_name","team_short_name","home_away_flag","team_name_opp","team_short_name_opp","period_type","period","action_type","sub_type","shot_result","points_scored","x","y","first_name","family_name","scoreboard_name","shirt_number"
2017,681904,6,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",1,2,89,54,"Elizabeth","Cambage","E. Cambage",8
2017,681904,8,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"2pt","layup",1,2,91,51,"Madeleine","Garrick","M. Garrick",23
2017,681904,12,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"3pt","jumpshot",1,3,72,77,"Elizabeth","Cambage","E. Cambage",8
2017,681904,16,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,90,42,"Kalani","Purcell","K. Purcell",32
2017,681904,20,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",1,2,85,67,"Jenna","O'Hea","J. O'Hea",11
2017,681904,27,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"3pt","jumpshot",1,3,71,72,"Kalani","Purcell","K. Purcell",32
2017,681904,33,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"2pt","layup",1,2,91,51,"Elizabeth","Cambage","E. Cambage",8
2017,681904,37,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",1,2,83,72,"Jenna","O'Hea","J. O'Hea",11
2017,681904,40,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"3pt","jumpshot",1,3,67,54,"Rebecca","Cole","R. Cole",4
2017,681904,45,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,91,21,"Madeleine","Garrick","M. Garrick",23
2017,681904,55,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,89,46,"Rebecca","Cole","R. Cole",4
2017,681904,60,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,88,56,"Brittany","Smart","B. Smart",3
2017,681904,62,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"3pt","jumpshot",0,0,68,64,"Rebecca","Cole","R. Cole",4
2017,681904,64,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",1,2,90,50,"Kalani","Purcell","K. Purcell",32
2017,681904,71,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,86,43,"Monique","Conti","M. Conti",14
2017,681904,84,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",1,2,80,32,"Madeleine","Garrick","M. Garrick",23
2017,681904,92,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"3pt","jumpshot",0,0,69,67,"Brittany","Smart","B. Smart",3
2017,681904,104,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,81,38,"Courtney","Duever","C. Duever",50
2017,681904,107,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"2pt","layup",1,2,88,60,"Ashleigh","Grant","A. Grant",15
2017,681904,116,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",1,2,93,48,"Courtney","Duever","C. Duever",50
2017,681904,129,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,91,51,"Ashleigh","Grant","A. Grant",15
2017,681904,139,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,79,43,"Elizabeth","Cambage","E. Cambage",8
2017,681904,143,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,89,43,"Rebecca","Cole","R. Cole",4
2017,681904,146,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",1,2,89,41,"Rebecca","Cole","R. Cole",4
2017,681904,148,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,88,57,"Elizabeth","Cambage","E. Cambage",8
2017,681904,158,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,87,39,"Elizabeth","Cambage","E. Cambage",8
2017,681904,163,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,92,43,"Madeleine","Garrick","M. Garrick",23
2017,681904,165,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,89,52,"Elizabeth","Cambage","E. Cambage",8
2017,681904,169,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",0,0,69,62,"Madeleine","Garrick","M. Garrick",23
2017,681904,175,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,86,66,"Rebecca","Cole","R. Cole",4
2017,681904,181,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",1,2,80,31,"Rebecca","Cole","R. Cole",4
2017,681904,189,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","layup",1,2,91,57,"Elizabeth","Cambage","E. Cambage",8
2017,681904,193,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,78,65,"Elizabeth","Cambage","E. Cambage",8
2017,681904,211,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",1,2,90,59,"Elizabeth","Cambage","E. Cambage",8
2017,681904,215,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,93,15,"Ashleigh","Grant","A. Grant",15
2017,681904,217,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","layup",1,2,91,54,"Monique","Conti","M. Conti",14
2017,681904,225,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",1,2,94,62,"Jenna","O'Hea","J. O'Hea",11
2017,681904,229,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,91,22,"Brittany","Smart","B. Smart",3
2017,681904,240,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,79,52,"Monique","Conti","M. Conti",14
2017,681904,244,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",0,0,71,76,"Ashleigh","Grant","A. Grant",15
2017,681904,276,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",1,2,25,52,"Madeleine","Garrick","M. Garrick",23
2017,681904,279,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,9,40,"Ashleigh","Grant","A. Grant",15
2017,681904,283,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,16,79,"Madeleine","Garrick","M. Garrick",23
2017,681904,286,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,17,53,"Jenna","O'Hea","J. O'Hea",11
2017,681904,288,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","layup",1,2,12,55,"Jenna","O'Hea","J. O'Hea",11
2017,681904,290,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",3,"3pt","jumpshot",0,0,25,84,"Rebecca","Cole","R. Cole",4
2017,681904,298,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",1,2,6,58,"Elizabeth","Cambage","E. Cambage",8
2017,681904,311,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",1,2,6,61,"Ashleigh","Grant","A. Grant",15
2017,681904,322,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","layup",0,0,9,62,"Courtney","Duever","C. Duever",50
2017,681904,327,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",3,"3pt","jumpshot",1,3,32,51,"Rebecca","Cole","R. Cole",4
2017,681904,338,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,7,46,"Courtney","Duever","C. Duever",50
2017,681904,347,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,7,44,"Ashleigh","Grant","A. Grant",15
2017,681904,358,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,7,90,"Madeleine","Garrick","M. Garrick",23
2017,681904,379,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",3,"3pt","jumpshot",0,0,22,11,"Brittany","Smart","B. Smart",3
2017,681904,387,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",1,2,7,27,"Monique","Conti","M. Conti",14
2017,681904,391,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,12,51,"Madeleine","Garrick","M. Garrick",23
2017,681904,412,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",0,0,19,91,"Monique","Conti","M. Conti",14
2017,681904,416,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",0,0,32,49,"Jenna","O'Hea","J. O'Hea",11
2017,681904,426,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",0,0,18,63,"Ashleigh","Grant","A. Grant",15
2017,681904,431,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",0,0,23,88,"Rebecca","Cole","R. Cole",4
2017,681904,433,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",1,2,6,61,"Madeleine","Garrick","M. Garrick",23
2017,681904,446,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",1,3,7,4,"Jenna","O'Hea","J. O'Hea",11
2017,681904,450,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",0,0,30,73,"Elizabeth","Cambage","E. Cambage",8
2017,681904,454,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",0,0,8,97,"Rebecca","Cole","R. Cole",4
2017,681904,464,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",1,2,8,58,"Elizabeth","Cambage","E. Cambage",8
2017,681904,468,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",0,0,31,45,"Monique","Conti","M. Conti",14
2017,681904,472,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",0,0,20,32,"Elizabeth","Cambage","E. Cambage",8
2017,681904,476,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",0,0,26,85,"Jenna","O'Hea","J. O'Hea",11
2017,681904,482,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",0,0,8,60,"Elizabeth","Cambage","E. Cambage",8
2017,681904,501,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",0,0,8,91,"Kalani","Purcell","K. Purcell",32
2017,681904,520,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",1,2,8,47,"Ashleigh","Grant","A. Grant",15
2017,681904,524,"Melbourne Boomers","Boomers","away","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",1,3,4,3,"Brittany","Smart","B. Smart",3
2017,681905,8,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"2pt","layup",0,0,7,40,"Elizabeth","Cambage","E. Cambage",8
2017,681905,14,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"2pt","jumpshot",0,0,19,37,"Madeleine","Garrick","M. Garrick",23
2017,681905,18,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"2pt","jumpshot",1,2,12,65,"Madeleine","Garrick","M. Garrick",23
2017,681905,23,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"2pt","jumpshot",1,2,14,28,"Elizabeth","Cambage","E. Cambage",8
2017,681905,26,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"2pt","jumpshot",0,0,22,40,"Elizabeth","Cambage","E. Cambage",8
2017,681905,34,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"2pt","jumpshot",0,0,9,21,"Kalani","Purcell","K. Purcell",32
2017,681905,45,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"2pt","jumpshot",0,0,24,67,"Kalani","Purcell","K. Purcell",32
2017,681905,59,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"2pt","jumpshot",1,2,6,55,"Ashleigh","Grant","A. Grant",15
2017,681905,63,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"2pt","jumpshot",1,2,6,31,"Rebecca","Cole","R. Cole",4
2017,681905,69,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"3pt","jumpshot",0,0,31,53,"Ashleigh","Grant","A. Grant",15
2017,681905,92,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"2pt","jumpshot",0,0,10,58,"Elizabeth","Cambage","E. Cambage",8
2017,681905,94,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"2pt","jumpshot",1,2,7,55,"Elizabeth","Cambage","E. Cambage",8
2017,681905,102,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"3pt","jumpshot",1,3,6,4,"Monique","Conti","M. Conti",14
2017,681905,108,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"2pt","jumpshot",0,0,20,58,"Madeleine","Garrick","M. Garrick",23
2017,681905,110,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"2pt","jumpshot",0,0,27,57,"Madeleine","Garrick","M. Garrick",23
2017,681905,112,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"2pt","layup",1,2,6,50,"Kalani","Purcell","K. Purcell",32
2017,681905,120,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"2pt","jumpshot",0,0,9,62,"Monique","Conti","M. Conti",14
2017,681905,126,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",1,"3pt","jumpshot",0,0,7,95,"Jenna","O'Hea","J. O'Hea",11
2017,681905,135,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",2,"2pt","jumpshot",0,0,18,70,"Kalani","Purcell","K. Purcell",32
2017,681905,141,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",2,"3pt","jumpshot",1,3,6,97,"Madeleine","Garrick","M. Garrick",23
2017,681905,145,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",2,"2pt","layup",0,0,6,46,"Monique","Conti","M. Conti",14
2017,681905,160,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",2,"2pt","jumpshot",0,0,26,35,"Rebecca","Cole","R. Cole",4
2017,681905,172,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",2,"2pt","jumpshot",0,0,28,54,"Rebecca","Cole","R. Cole",4
2017,681905,176,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",2,"2pt","jumpshot",1,2,7,47,"Elizabeth","Cambage","E. Cambage",8
2017,681905,182,"Melbourne Boomers","Boomers","home","Townsville Fire","Fire","REGULAR",2,"2pt","jumpshot",0,0,11,70,"Elizabeth","Cambage","E. Cambage",8
